resource_id,resource_type,version_id
3103D0B0-2133-11F0-AC28-0671E352DA21,Encounter,1
3104DEB2-2133-11F0-AC28-0671E352DA21,Encounter,1
3105D15B-2133-11F0-AC28-0671E352DA21,Encounter,1
3106F38D-2133-11F0-AC28-0671E352DA21,Encounter,1
3107FCA2-2133-11F0-AC28-0671E352DA21,Encounter,1
3108ECC1-2133-11F0-AC28-0671E352DA21,Encounter,1
3109DE74-2133-11F0-AC28-0671E352DA21,Encounter,1
310AD01F-2133-11F0-AC28-0671E352DA21,Encounter,1
310BC1DB-2133-11F0-AC28-0671E352DA21,Encounter,1
310CB1A7-2133-11F0-AC28-0671E352DA21,Encounter,1
310DA2BA-2133-11F0-AC28-0671E352DA21,Encounter,1
310E91C8-2133-11F0-AC28-0671E352DA21,Encounter,1
310F82C1-2133-11F0-AC28-0671E352DA21,Encounter,1
311073B2-2133-11F0-AC28-0671E352DA21,Encounter,1
3111973A-2133-11F0-AC28-0671E352DA21,Encounter,1
3112898B-2133-11F0-AC28-0671E352DA21,Encounter,1
31137B5A-2133-11F0-AC28-0671E352DA21,Encounter,1
31146A41-2133-11F0-AC28-0671E352DA21,Encounter,1
31155B33-2133-11F0-AC28-0671E352DA21,Encounter,1
31164EBD-2133-11F0-AC28-0671E352DA21,Encounter,1
31173E10-2133-11F0-AC28-0671E352DA21,Encounter,1
31182F3A-2133-11F0-AC28-0671E352DA21,Encounter,1
31193B47-2133-11F0-AC28-0671E352DA21,Encounter,1
311A4BD2-2133-11F0-AC28-0671E352DA21,Encounter,1
311B5B73-2133-11F0-AC28-0671E352DA21,Encounter,1
311C4BDB-2133-11F0-AC28-0671E352DA21,Encounter,1
311D3CC1-2133-11F0-AC28-0671E352DA21,Encounter,1
311E2CD0-2133-11F0-AC28-0671E352DA21,Encounter,1
311F1E3D-2133-11F0-AC28-0671E352DA21,Encounter,1
31200E53-2133-11F0-AC28-0671E352DA21,Encounter,1
312100CA-2133-11F0-AC28-0671E352DA21,Encounter,1
3121F37F-2133-11F0-AC28-0671E352DA21,Encounter,1
3122E4E6-2133-11F0-AC28-0671E352DA21,Encounter,1
3123EC50-2133-11F0-AC28-0671E352DA21,Encounter,1
3124DDF7-2133-11F0-AC28-0671E352DA21,Encounter,1
3125E7CF-2133-11F0-AC28-0671E352DA21,Encounter,1
3126D85A-2133-11F0-AC28-0671E352DA21,Encounter,1
3127C85C-2133-11F0-AC28-0671E352DA21,Encounter,1
3128B733-2133-11F0-AC28-0671E352DA21,Encounter,1
3129A7FE-2133-11F0-AC28-0671E352DA21,Encounter,1
312A9ADF-2133-11F0-AC28-0671E352DA21,Encounter,1
312B8B88-2133-11F0-AC28-0671E352DA21,Encounter,1
312C7D19-2133-11F0-AC28-0671E352DA21,Encounter,1
312D6DC0-2133-11F0-AC28-0671E352DA21,Encounter,1
312E782D-2133-11F0-AC28-0671E352DA21,Encounter,1
312F6C83-2133-11F0-AC28-0671E352DA21,Encounter,1
3130740C-2133-11F0-AC28-0671E352DA21,Encounter,1
3131653B-2133-11F0-AC28-0671E352DA21,Encounter,1
31325517-2133-11F0-AC28-0671E352DA21,Encounter,1
31334629-2133-11F0-AC28-0671E352DA21,Encounter,1
31343872-2133-11F0-AC28-0671E352DA21,Encounter,1
31352902-2133-11F0-AC28-0671E352DA21,Encounter,1
31363155-2133-11F0-AC28-0671E352DA21,Encounter,1
3137229C-2133-11F0-AC28-0671E352DA21,Encounter,1
31382B11-2133-11F0-AC28-0671E352DA21,Encounter,1
31391FD9-2133-11F0-AC28-0671E352DA21,Encounter,1
313A0FDD-2133-11F0-AC28-0671E352DA21,Encounter,1
313B00F4-2133-11F0-AC28-0671E352DA21,Encounter,1
313BF4B3-2133-11F0-AC28-0671E352DA21,Encounter,1
313CE583-2133-11F0-AC28-0671E352DA21,Encounter,1
313DD8DC-2133-11F0-AC28-0671E352DA21,Encounter,1
313ECD09-2133-11F0-AC28-0671E352DA21,Encounter,1
313FDA71-2133-11F0-AC28-0671E352DA21,Encounter,1
3140CBE9-2133-11F0-AC28-0671E352DA21,Encounter,1
3141BDDC-2133-11F0-AC28-0671E352DA21,Encounter,1
3142AF71-2133-11F0-AC28-0671E352DA21,Encounter,1
3143A069-2133-11F0-AC28-0671E352DA21,Encounter,1
31449315-2133-11F0-AC28-0671E352DA21,Encounter,1
314586FF-2133-11F0-AC28-0671E352DA21,Encounter,1
31467682-2133-11F0-AC28-0671E352DA21,Encounter,1
3147822F-2133-11F0-AC28-0671E352DA21,Encounter,1
3148C11C-2133-11F0-AC28-0671E352DA21,Encounter,1
3149B0EF-2133-11F0-AC28-0671E352DA21,Encounter,1
314AA34C-2133-11F0-AC28-0671E352DA21,Encounter,1
314B93B8-2133-11F0-AC28-0671E352DA21,Encounter,1
314C83BD-2133-11F0-AC28-0671E352DA21,Encounter,1
314D768A-2133-11F0-AC28-0671E352DA21,Encounter,1
314E7E1A-2133-11F0-AC28-0671E352DA21,Encounter,1
314F6E5A-2133-11F0-AC28-0671E352DA21,Encounter,1
3150601D-2133-11F0-AC28-0671E352DA21,Encounter,1
315150B1-2133-11F0-AC28-0671E352DA21,Encounter,1
31524069-2133-11F0-AC28-0671E352DA21,Encounter,1
31533271-2133-11F0-AC28-0671E352DA21,Encounter,1
315425E7-2133-11F0-AC28-0671E352DA21,Encounter,1
31551731-2133-11F0-AC28-0671E352DA21,Encounter,1
31562238-2133-11F0-AC28-0671E352DA21,Encounter,1
31571385-2133-11F0-AC28-0671E352DA21,Encounter,1
315803A7-2133-11F0-AC28-0671E352DA21,Encounter,1
3158F3F4-2133-11F0-AC28-0671E352DA21,Encounter,1
3159E429-2133-11F0-AC28-0671E352DA21,Encounter,1
315AF55C-2133-11F0-AC28-0671E352DA21,Encounter,1
315BE893-2133-11F0-AC28-0671E352DA21,Encounter,1
315CF6EE-2133-11F0-AC28-0671E352DA21,Encounter,1
315DE5C6-2133-11F0-AC28-0671E352DA21,Encounter,1
315ED6C7-2133-11F0-AC28-0671E352DA21,Encounter,1
315FDFAF-2133-11F0-AC28-0671E352DA21,Encounter,1
3160D089-2133-11F0-AC28-0671E352DA21,Encounter,1
3161C2BA-2133-11F0-AC28-0671E352DA21,Encounter,1
3162B451-2133-11F0-AC28-0671E352DA21,Encounter,1
3163A504-2133-11F0-AC28-0671E352DA21,Encounter,1
31649558-2133-11F0-AC28-0671E352DA21,Encounter,1
31658517-2133-11F0-AC28-0671E352DA21,Encounter,1
3166777C-2133-11F0-AC28-0671E352DA21,Encounter,1
31676B49-2133-11F0-AC28-0671E352DA21,Encounter,1
31685C4C-2133-11F0-AC28-0671E352DA21,Encounter,1
31694B6D-2133-11F0-AC28-0671E352DA21,Encounter,1
316A51FF-2133-11F0-AC28-0671E352DA21,Encounter,1
316B420C-2133-11F0-AC28-0671E352DA21,Encounter,1
316C3180-2133-11F0-AC28-0671E352DA21,Encounter,1
316D212D-2133-11F0-AC28-0671E352DA21,Encounter,1
316E11C3-2133-11F0-AC28-0671E352DA21,Encounter,1
316F02A6-2133-11F0-AC28-0671E352DA21,Encounter,1
31700A25-2133-11F0-AC28-0671E352DA21,Encounter,1
3170FA11-2133-11F0-AC28-0671E352DA21,Encounter,1
3171EC0A-2133-11F0-AC28-0671E352DA21,Encounter,1
3172F304-2133-11F0-AC28-0671E352DA21,Encounter,1
3173E4C6-2133-11F0-AC28-0671E352DA21,Encounter,1
3174D7EF-2133-11F0-AC28-0671E352DA21,Encounter,1
3175C885-2133-11F0-AC28-0671E352DA21,Encounter,1
3176B95F-2133-11F0-AC28-0671E352DA21,Encounter,1
3177AA57-2133-11F0-AC28-0671E352DA21,Encounter,1
31789C4A-2133-11F0-AC28-0671E352DA21,Encounter,1
3179BDF7-2133-11F0-AC28-0671E352DA21,Encounter,1
317AAD34-2133-11F0-AC28-0671E352DA21,Encounter,1
317B9E08-2133-11F0-AC28-0671E352DA21,Encounter,1
317C8D5C-2133-11F0-AC28-0671E352DA21,Encounter,1
317D7E10-2133-11F0-AC28-0671E352DA21,Encounter,1
317E7252-2133-11F0-AC28-0671E352DA21,Encounter,1
317F62C1-2133-11F0-AC28-0671E352DA21,Encounter,1
31806C2B-2133-11F0-AC28-0671E352DA21,Encounter,1
318190C3-2133-11F0-AC28-0671E352DA21,Encounter,1
3182997D-2133-11F0-AC28-0671E352DA21,Encounter,1
31838996-2133-11F0-AC28-0671E352DA21,Encounter,1
31847885-2133-11F0-AC28-0671E352DA21,Encounter,1
318568E0-2133-11F0-AC28-0671E352DA21,Encounter,1
31865987-2133-11F0-AC28-0671E352DA21,Encounter,1
31874AF9-2133-11F0-AC28-0671E352DA21,Encounter,1
318856E7-2133-11F0-AC28-0671E352DA21,Encounter,1
31894876-2133-11F0-AC28-0671E352DA21,Encounter,1
318A4FEA-2133-11F0-AC28-0671E352DA21,Encounter,1
318B3EC6-2133-11F0-AC28-0671E352DA21,Encounter,1
318C2F49-2133-11F0-AC28-0671E352DA21,Encounter,1
318D2033-2133-11F0-AC28-0671E352DA21,Encounter,1
318E1098-2133-11F0-AC28-0671E352DA21,Encounter,1
318F0156-2133-11F0-AC28-0671E352DA21,Encounter,1
3190098E-2133-11F0-AC28-0671E352DA21,Encounter,1
3190FE28-2133-11F0-AC28-0671E352DA21,Encounter,1
3191EE1B-2133-11F0-AC28-0671E352DA21,Encounter,1
3192F8B6-2133-11F0-AC28-0671E352DA21,Encounter,1
3193E96D-2133-11F0-AC28-0671E352DA21,Encounter,1
3194D908-2133-11F0-AC28-0671E352DA21,Encounter,1
3195CA20-2133-11F0-AC28-0671E352DA21,Encounter,1
3196D1FC-2133-11F0-AC28-0671E352DA21,Encounter,1
3197C450-2133-11F0-AC28-0671E352DA21,Encounter,1
3198B5D8-2133-11F0-AC28-0671E352DA21,Encounter,1
3199A58F-2133-11F0-AC28-0671E352DA21,Encounter,1
319A9703-2133-11F0-AC28-0671E352DA21,Encounter,1
319B9F73-2133-11F0-AC28-0671E352DA21,Encounter,1
319C8F6B-2133-11F0-AC28-0671E352DA21,Encounter,1
319D7E94-2133-11F0-AC28-0671E352DA21,Encounter,1
319E6FD5-2133-11F0-AC28-0671E352DA21,Encounter,1
319F5F73-2133-11F0-AC28-0671E352DA21,Encounter,1
31A050CD-2133-11F0-AC28-0671E352DA21,Encounter,1
31A140B5-2133-11F0-AC28-0671E352DA21,Encounter,1
31A24517-2133-11F0-AC28-0671E352DA21,Encounter,1
31A33679-2133-11F0-AC28-0671E352DA21,Encounter,1
31A428A5-2133-11F0-AC28-0671E352DA21,Encounter,1
31A518AC-2133-11F0-AC28-0671E352DA21,Encounter,1
31A60BA4-2133-11F0-AC28-0671E352DA21,Encounter,1
31A6FC03-2133-11F0-AC28-0671E352DA21,Encounter,1
31A7EBF6-2133-11F0-AC28-0671E352DA21,Encounter,1
31A8DD74-2133-11F0-AC28-0671E352DA21,Encounter,1
31A9E72A-2133-11F0-AC28-0671E352DA21,Encounter,1
31AAD829-2133-11F0-AC28-0671E352DA21,Encounter,1
31ABC7D7-2133-11F0-AC28-0671E352DA21,Encounter,1
31ACD220-2133-11F0-AC28-0671E352DA21,Encounter,1
31ADC288-2133-11F0-AC28-0671E352DA21,Encounter,1
31AEB4D1-2133-11F0-AC28-0671E352DA21,Encounter,1
31AFA58F-2133-11F0-AC28-0671E352DA21,Encounter,1
31B09688-2133-11F0-AC28-0671E352DA21,Encounter,1
31B185C6-2133-11F0-AC28-0671E352DA21,Encounter,1
31B2757D-2133-11F0-AC28-0671E352DA21,Encounter,1
31B3660F-2133-11F0-AC28-0671E352DA21,Encounter,1
31B45812-2133-11F0-AC28-0671E352DA21,Encounter,1
31B548B6-2133-11F0-AC28-0671E352DA21,Encounter,1
31B65159-2133-11F0-AC28-0671E352DA21,Encounter,1
31B74184-2133-11F0-AC28-0671E352DA21,Encounter,1
31B84A24-2133-11F0-AC28-0671E352DA21,Encounter,1
31B93AFC-2133-11F0-AC28-0671E352DA21,Encounter,1
31BA2DD5-2133-11F0-AC28-0671E352DA21,Encounter,1
31BB2013-2133-11F0-AC28-0671E352DA21,Encounter,1
31BC1184-2133-11F0-AC28-0671E352DA21,Encounter,1
31BD0394-2133-11F0-AC28-0671E352DA21,Encounter,1
31BDF40C-2133-11F0-AC28-0671E352DA21,Encounter,1
31BEE3E0-2133-11F0-AC28-0671E352DA21,Encounter,1
31BFD5CD-2133-11F0-AC28-0671E352DA21,Encounter,1
31C0C65D-2133-11F0-AC28-0671E352DA21,Encounter,1
31C1CE1A-2133-11F0-AC28-0671E352DA21,Encounter,1
31C2BD0D-2133-11F0-AC28-0671E352DA21,Encounter,1
31C3AE8C-2133-11F0-AC28-0671E352DA21,Encounter,1
31C49D16-2133-11F0-AC28-0671E352DA21,Encounter,1
31C58EB1-2133-11F0-AC28-0671E352DA21,Encounter,1
31C68142-2133-11F0-AC28-0671E352DA21,Encounter,1
31C77123-2133-11F0-AC28-0671E352DA21,Encounter,1
31C8626E-2133-11F0-AC28-0671E352DA21,Encounter,1
31C9538D-2133-11F0-AC28-0671E352DA21,Encounter,1
31CA5E56-2133-11F0-AC28-0671E352DA21,Encounter,1
31CB4D18-2133-11F0-AC28-0671E352DA21,Encounter,1
31CC3DAF-2133-11F0-AC28-0671E352DA21,Encounter,1
31CD2F03-2133-11F0-AC28-0671E352DA21,Encounter,1
31CE1FDD-2133-11F0-AC28-0671E352DA21,Encounter,1
31CF1149-2133-11F0-AC28-0671E352DA21,Encounter,1
31D001C5-2133-11F0-AC28-0671E352DA21,Encounter,1
31D0F20C-2133-11F0-AC28-0671E352DA21,Encounter,1
31D1FEA7-2133-11F0-AC28-0671E352DA21,Encounter,1
31D2EE8C-2133-11F0-AC28-0671E352DA21,Encounter,1
31D3F8FF-2133-11F0-AC28-0671E352DA21,Encounter,1
31D4E949-2133-11F0-AC28-0671E352DA21,Encounter,1
31D5D79C-2133-11F0-AC28-0671E352DA21,Encounter,1
31D6C56B-2133-11F0-AC28-0671E352DA21,Encounter,1
31D7D4DB-2133-11F0-AC28-0671E352DA21,Encounter,1
31D8C3F8-2133-11F0-AC28-0671E352DA21,Encounter,1
31D9B30A-2133-11F0-AC28-0671E352DA21,Encounter,1
31DAA36B-2133-11F0-AC28-0671E352DA21,Encounter,1
31DB93E5-2133-11F0-AC28-0671E352DA21,Encounter,1
31DC83F6-2133-11F0-AC28-0671E352DA21,Encounter,1
31DD7B5E-2133-11F0-AC28-0671E352DA21,Encounter,1
31DE6DB9-2133-11F0-AC28-0671E352DA21,Encounter,1
31DF5D8C-2133-11F0-AC28-0671E352DA21,Encounter,1
31E04DE3-2133-11F0-AC28-0671E352DA21,Encounter,1
31E13CFB-2133-11F0-AC28-0671E352DA21,Encounter,1
31E22313-2133-11F0-AC28-0671E352DA21,Encounter,1
31E32D52-2133-11F0-AC28-0671E352DA21,Encounter,1
31E41C47-2133-11F0-AC28-0671E352DA21,Encounter,1
31E50BEF-2133-11F0-AC28-0671E352DA21,Encounter,1
31E5FECA-2133-11F0-AC28-0671E352DA21,Encounter,1
31E6EE37-2133-11F0-AC28-0671E352DA21,Encounter,1
31E7E058-2133-11F0-AC28-0671E352DA21,Encounter,1
31E8C797-2133-11F0-AC28-0671E352DA21,Encounter,1
31E9B919-2133-11F0-AC28-0671E352DA21,Encounter,1
31EADE3A-2133-11F0-AC28-0671E352DA21,Encounter,1
31EBE5D7-2133-11F0-AC28-0671E352DA21,Encounter,1
31ECD48D-2133-11F0-AC28-0671E352DA21,Encounter,1
31EDC516-2133-11F0-AC28-0671E352DA21,Encounter,1
31EEB643-2133-11F0-AC28-0671E352DA21,Encounter,1
31EFA658-2133-11F0-AC28-0671E352DA21,Encounter,1
31F0AED6-2133-11F0-AC28-0671E352DA21,Encounter,1
31F19F71-2133-11F0-AC28-0671E352DA21,Encounter,1
31F29122-2133-11F0-AC28-0671E352DA21,Encounter,1
31F382C0-2133-11F0-AC28-0671E352DA21,Encounter,1
31F4726D-2133-11F0-AC28-0671E352DA21,Encounter,1
31F56318-2133-11F0-AC28-0671E352DA21,Encounter,1
31F654D3-2133-11F0-AC28-0671E352DA21,Encounter,1
31F7448E-2133-11F0-AC28-0671E352DA21,Encounter,1
31F835BF-2133-11F0-AC28-0671E352DA21,Encounter,1
31F93FA1-2133-11F0-AC28-0671E352DA21,Encounter,1
31FA3259-2133-11F0-AC28-0671E352DA21,Encounter,1
31FB38D3-2133-11F0-AC28-0671E352DA21,Encounter,1
31FC298B-2133-11F0-AC28-0671E352DA21,Encounter,1
31FD31C2-2133-11F0-AC28-0671E352DA21,Encounter,1
31FE22BA-2133-11F0-AC28-0671E352DA21,Encounter,1
31FF1388-2133-11F0-AC28-0671E352DA21,Encounter,1
32000571-2133-11F0-AC28-0671E352DA21,Encounter,1
32012C3E-2133-11F0-AC28-0671E352DA21,Encounter,1
32021EED-2133-11F0-AC28-0671E352DA21,Encounter,1
32031258-2133-11F0-AC28-0671E352DA21,Encounter,1
3204039E-2133-11F0-AC28-0671E352DA21,Encounter,1
32051BE2-2133-11F0-AC28-0671E352DA21,Encounter,1
32060C67-2133-11F0-AC28-0671E352DA21,Encounter,1
3207120E-2133-11F0-AC28-0671E352DA21,Encounter,1
3208033E-2133-11F0-AC28-0671E352DA21,Encounter,1
3208F35E-2133-11F0-AC28-0671E352DA21,Encounter,1
3209E4C8-2133-11F0-AC28-0671E352DA21,Encounter,1
320AD8DD-2133-11F0-AC28-0671E352DA21,Encounter,1
320BCE42-2133-11F0-AC28-0671E352DA21,Encounter,1
320CC1DA-2133-11F0-AC28-0671E352DA21,Encounter,1
320DB4A0-2133-11F0-AC28-0671E352DA21,Encounter,1
320EA88E-2133-11F0-AC28-0671E352DA21,Encounter,1
320F9AE0-2133-11F0-AC28-0671E352DA21,Encounter,1
3210A669-2133-11F0-AC28-0671E352DA21,Encounter,1
32119BAD-2133-11F0-AC28-0671E352DA21,Encounter,1
32128EE2-2133-11F0-AC28-0671E352DA21,Encounter,1
32138137-2133-11F0-AC28-0671E352DA21,Encounter,1
3214768A-2133-11F0-AC28-0671E352DA21,Encounter,1
321582E2-2133-11F0-AC28-0671E352DA21,Encounter,1
3216727F-2133-11F0-AC28-0671E352DA21,Encounter,1
32177DC9-2133-11F0-AC28-0671E352DA21,Encounter,1
32186FC5-2133-11F0-AC28-0671E352DA21,Encounter,1
32197A78-2133-11F0-AC28-0671E352DA21,Encounter,1
321A6BF4-2133-11F0-AC28-0671E352DA21,Encounter,1
321B5C51-2133-11F0-AC28-0671E352DA21,Encounter,1
321C4DA0-2133-11F0-AC28-0671E352DA21,Encounter,1
321D418A-2133-11F0-AC28-0671E352DA21,Encounter,1
321E36E6-2133-11F0-AC28-0671E352DA21,Encounter,1
321F28CB-2133-11F0-AC28-0671E352DA21,Encounter,1
322034AF-2133-11F0-AC28-0671E352DA21,Encounter,1
32213D9E-2133-11F0-AC28-0671E352DA21,Encounter,1
32222FB1-2133-11F0-AC28-0671E352DA21,Encounter,1
322321E6-2133-11F0-AC28-0671E352DA21,Encounter,1
322411F9-2133-11F0-AC28-0671E352DA21,Encounter,1
32250499-2133-11F0-AC28-0671E352DA21,Encounter,1
3225F7BE-2133-11F0-AC28-0671E352DA21,Encounter,1
3226E7B4-2133-11F0-AC28-0671E352DA21,Encounter,1
3227DA13-2133-11F0-AC28-0671E352DA21,Encounter,1
3228E285-2133-11F0-AC28-0671E352DA21,Encounter,1
3229D268-2133-11F0-AC28-0671E352DA21,Encounter,1
322ADF5A-2133-11F0-AC28-0671E352DA21,Encounter,1
322BD067-2133-11F0-AC28-0671E352DA21,Encounter,1
322CC209-2133-11F0-AC28-0671E352DA21,Encounter,1
322DB51C-2133-11F0-AC28-0671E352DA21,Encounter,1
322EA65E-2133-11F0-AC28-0671E352DA21,Encounter,1
322FAB3C-2133-11F0-AC28-0671E352DA21,Encounter,1
3230C0D2-2133-11F0-AC28-0671E352DA21,Encounter,1
3231B076-2133-11F0-AC28-0671E352DA21,Encounter,1
3232A0B9-2133-11F0-AC28-0671E352DA21,Encounter,1
32338FF1-2133-11F0-AC28-0671E352DA21,Encounter,1
323480CA-2133-11F0-AC28-0671E352DA21,Encounter,1
323570D2-2133-11F0-AC28-0671E352DA21,Encounter,1
323661A4-2133-11F0-AC28-0671E352DA21,Encounter,1
3237720E-2133-11F0-AC28-0671E352DA21,Encounter,1
3238644F-2133-11F0-AC28-0671E352DA21,Encounter,1
323973F3-2133-11F0-AC28-0671E352DA21,Encounter,1
323A6503-2133-11F0-AC28-0671E352DA21,Encounter,1
323B558B-2133-11F0-AC28-0671E352DA21,Encounter,1
323C4547-2133-11F0-AC28-0671E352DA21,Encounter,1
323D3570-2133-11F0-AC28-0671E352DA21,Encounter,1
323E422C-2133-11F0-AC28-0671E352DA21,Encounter,1
323F320C-2133-11F0-AC28-0671E352DA21,Encounter,1
32403721-2133-11F0-AC28-0671E352DA21,Encounter,1
324129FB-2133-11F0-AC28-0671E352DA21,Encounter,1
32421A81-2133-11F0-AC28-0671E352DA21,Encounter,1
32430AA6-2133-11F0-AC28-0671E352DA21,Encounter,1
3243F967-2133-11F0-AC28-0671E352DA21,Encounter,1
3244E9B3-2133-11F0-AC28-0671E352DA21,Encounter,1
3245DAAB-2133-11F0-AC28-0671E352DA21,Encounter,1
3246E33B-2133-11F0-AC28-0671E352DA21,Encounter,1
3247D2F3-2133-11F0-AC28-0671E352DA21,Encounter,1
3248C645-2133-11F0-AC28-0671E352DA21,Encounter,1
3249B51A-2133-11F0-AC28-0671E352DA21,Encounter,1
324AB94D-2133-11F0-AC28-0671E352DA21,Encounter,1
324BAA90-2133-11F0-AC28-0671E352DA21,Encounter,1
324CAD3C-2133-11F0-AC28-0671E352DA21,Encounter,1
324D9E62-2133-11F0-AC28-0671E352DA21,Encounter,1
324E8DC5-2133-11F0-AC28-0671E352DA21,Encounter,1
324F8126-2133-11F0-AC28-0671E352DA21,Encounter,1
32508862-2133-11F0-AC28-0671E352DA21,Encounter,1
3251933F-2133-11F0-AC28-0671E352DA21,Encounter,1
3252838A-2133-11F0-AC28-0671E352DA21,Encounter,1
3253735D-2133-11F0-AC28-0671E352DA21,Encounter,1
32546417-2133-11F0-AC28-0671E352DA21,Encounter,1
3255552E-2133-11F0-AC28-0671E352DA21,Encounter,1
3256446F-2133-11F0-AC28-0671E352DA21,Encounter,1
3257515E-2133-11F0-AC28-0671E352DA21,Encounter,1
32584281-2133-11F0-AC28-0671E352DA21,Encounter,1
3259320C-2133-11F0-AC28-0671E352DA21,Encounter,1
325A24F6-2133-11F0-AC28-0671E352DA21,Encounter,1
325B1631-2133-11F0-AC28-0671E352DA21,Encounter,1
325C08AD-2133-11F0-AC28-0671E352DA21,Encounter,1
325CF921-2133-11F0-AC28-0671E352DA21,Encounter,1
325DEA13-2133-11F0-AC28-0671E352DA21,Encounter,1
325EDA27-2133-11F0-AC28-0671E352DA21,Encounter,1
325FCACE-2133-11F0-AC28-0671E352DA21,Encounter,1
3260D29F-2133-11F0-AC28-0671E352DA21,Encounter,1
3261C1B6-2133-11F0-AC28-0671E352DA21,Encounter,1
3262B39D-2133-11F0-AC28-0671E352DA21,Encounter,1
3263BA10-2133-11F0-AC28-0671E352DA21,Encounter,1
3264AC12-2133-11F0-AC28-0671E352DA21,Encounter,1
32659D64-2133-11F0-AC28-0671E352DA21,Encounter,1
32668EE6-2133-11F0-AC28-0671E352DA21,Encounter,1
32677E88-2133-11F0-AC28-0671E352DA21,Encounter,1
32686FA7-2133-11F0-AC28-0671E352DA21,Encounter,1
32695F6E-2133-11F0-AC28-0671E352DA21,Encounter,1
326A509D-2133-11F0-AC28-0671E352DA21,Encounter,1
326B592F-2133-11F0-AC28-0671E352DA21,Encounter,1
326C489E-2133-11F0-AC28-0671E352DA21,Encounter,1
326D3A3E-2133-11F0-AC28-0671E352DA21,Encounter,1
326E2C5E-2133-11F0-AC28-0671E352DA21,Encounter,1
326F1B7A-2133-11F0-AC28-0671E352DA21,Encounter,1
327024D7-2133-11F0-AC28-0671E352DA21,Encounter,1
32713F36-2133-11F0-AC28-0671E352DA21,Encounter,1
32723061-2133-11F0-AC28-0671E352DA21,Encounter,1
3273214A-2133-11F0-AC28-0671E352DA21,Encounter,1
32741296-2133-11F0-AC28-0671E352DA21,Encounter,1
3275019A-2133-11F0-AC28-0671E352DA21,Encounter,1
3275F1AA-2133-11F0-AC28-0671E352DA21,Encounter,1
3276E355-2133-11F0-AC28-0671E352DA21,Encounter,1
3277F54B-2133-11F0-AC28-0671E352DA21,Encounter,1
3278E594-2133-11F0-AC28-0671E352DA21,Encounter,1
3279D6EC-2133-11F0-AC28-0671E352DA21,Encounter,1
327AC84F-2133-11F0-AC28-0671E352DA21,Encounter,1
327BB9FF-2133-11F0-AC28-0671E352DA21,Encounter,1
327CAC21-2133-11F0-AC28-0671E352DA21,Encounter,1
327D9D95-2133-11F0-AC28-0671E352DA21,Encounter,1
327E8F0B-2133-11F0-AC28-0671E352DA21,Encounter,1
327F8276-2133-11F0-AC28-0671E352DA21,Encounter,1
328072DC-2133-11F0-AC28-0671E352DA21,Encounter,1
32817DA9-2133-11F0-AC28-0671E352DA21,Encounter,1
328271A9-2133-11F0-AC28-0671E352DA21,Encounter,1
328363CE-2133-11F0-AC28-0671E352DA21,Encounter,1
32846C5C-2133-11F0-AC28-0671E352DA21,Encounter,1
32855DDA-2133-11F0-AC28-0671E352DA21,Encounter,1
328662FD-2133-11F0-AC28-0671E352DA21,Encounter,1
328751E3-2133-11F0-AC28-0671E352DA21,Encounter,1
32884263-2133-11F0-AC28-0671E352DA21,Encounter,1
32893328-2133-11F0-AC28-0671E352DA21,Encounter,1
328A38B8-2133-11F0-AC28-0671E352DA21,Encounter,1
328B2A1A-2133-11F0-AC28-0671E352DA21,Encounter,1
328C32D2-2133-11F0-AC28-0671E352DA21,Encounter,1
328D22C3-2133-11F0-AC28-0671E352DA21,Encounter,1
328E279C-2133-11F0-AC28-0671E352DA21,Encounter,1
328F179F-2133-11F0-AC28-0671E352DA21,Encounter,1
32900E20-2133-11F0-AC28-0671E352DA21,Encounter,1
3290FDCB-2133-11F0-AC28-0671E352DA21,Encounter,1
3291EEA7-2133-11F0-AC28-0671E352DA21,Encounter,1
3292DF35-2133-11F0-AC28-0671E352DA21,Encounter,1
3293D079-2133-11F0-AC28-0671E352DA21,Encounter,1
3294EF1B-2133-11F0-AC28-0671E352DA21,Encounter,1
3295DF0E-2133-11F0-AC28-0671E352DA21,Encounter,1
3296D1B6-2133-11F0-AC28-0671E352DA21,Encounter,1
3297C2C8-2133-11F0-AC28-0671E352DA21,Encounter,1
3298B38F-2133-11F0-AC28-0671E352DA21,Encounter,1
3299A39B-2133-11F0-AC28-0671E352DA21,Encounter,1
329A931F-2133-11F0-AC28-0671E352DA21,Encounter,1
329B8207-2133-11F0-AC28-0671E352DA21,Encounter,1
329C7223-2133-11F0-AC28-0671E352DA21,Encounter,1
329D630D-2133-11F0-AC28-0671E352DA21,Encounter,1
329E5449-2133-11F0-AC28-0671E352DA21,Encounter,1
329F67FF-2133-11F0-AC28-0671E352DA21,Encounter,1
32A05749-2133-11F0-AC28-0671E352DA21,Encounter,1
32A16089-2133-11F0-AC28-0671E352DA21,Encounter,1
32A25164-2133-11F0-AC28-0671E352DA21,Encounter,1
32A34356-2133-11F0-AC28-0671E352DA21,Encounter,1
32A432BD-2133-11F0-AC28-0671E352DA21,Encounter,1
32A52190-2133-11F0-AC28-0671E352DA21,Encounter,1
32A610BF-2133-11F0-AC28-0671E352DA21,Encounter,1
32A6FF2D-2133-11F0-AC28-0671E352DA21,Encounter,1
32A7F108-2133-11F0-AC28-0671E352DA21,Encounter,1
32A8F789-2133-11F0-AC28-0671E352DA21,Encounter,1
